# x,y
6.578224288614376025e-01,-2.447339481537719186e-03
6.579282975994766858e-01,-2.535458319314939923e-03
6.580427293479006456e-01,-2.608648069177321727e-03
6.581651755855943975e-01,-2.667743683227349893e-03
6.582950287922559873e-01,-2.713724543465217964e-03
6.584316399938102693e-01,-2.747672850657995047e-03
6.585743349019327342e-01,-2.770737450529248136e-03
6.587224284709174427e-01,-2.784102554655026873e-03
6.588752377731670329e-01,-2.788960901394493819e-03
6.590320931574880081e-01,-2.786490966322135998e-03
6.591923477042797019e-01,-2.777837877962971436e-03
6.593553850304154640e-01,-2.764097727730299714e-03
6.595206255258240224e-01,-2.746304986388531377e-03
6.596875311249132956e-01,-2.725422755859657764e-03
6.598556087303877327e-01,-2.702335596941218832e-03
6.600244124158483050e-01,-2.677844682213104122e-03
6.601935445378620537e-01,-2.652665030417208913e-03
6.603626558888731068e-01,-2.627424584925916462e-03
6.605309999957397205e-01,-2.530355274148105016e-03
6.606979666436303411e-01,-2.381458065237804234e-03
6.608623125754464755e-01,-2.196747838046742007e-03
6.610226557009416526e-01,-1.989135674755199146e-03
6.611776113513371245e-01,-1.768996878922346472e-03
6.613258840197802080e-01,-1.544616836260989667e-03
6.614663266530322883e-01,-1.322544919881984971e-03
6.615979759860299847e-01,-1.107878877570966925e-03
6.617200702889659558e-01,-9.044965679816385773e-04
6.618320543228028985e-01,-7.152476527699791475e-04
6.619335751211430363e-01,-5.421146054898073885e-04
6.620244713299285877e-01,-3.863499367213751867e-04
6.621047581677261817e-01,-2.485946811284361901e-04
6.621746095647201846e-01,-1.289818081100790881e-04
6.622343386580917812e-01,-2.722719598595435553e-05
6.622841359515638793e-01,5.678194425796923017e-05
6.623248325014657878e-01,1.247692003668310345e-04
6.623581451385325281e-01,1.798915823359448218e-04
6.623847270683600463e-01,2.234423633980103796e-04
6.624058189326366142e-01,2.576393105179625165e-04
6.624219535303674800e-01,2.834918119728330188e-04
6.624336631104235096e-01,3.019765624675541105e-04
6.624414683379051816e-01,3.140252157796952215e-04
6.624464203509988769e-01,3.213907235019713982e-04
6.624488818976881355e-01,3.247146998081873459e-04
6.624492033363438281e-01,3.246031399509186066e-04
6.624477173983656098e-01,3.216211406851660071e-04
6.624447355342479860e-01,3.162896416450122761e-04
6.624405455439623669e-01,3.090837851282141058e-04
6.624354102391418753e-01,3.004325550444025827e-04
6.624295669245807705e-01,2.907194105656596417e-04
6.624232275209351872e-01,2.802836772534261778e-04
6.624165791799530023e-01,2.694224990192339853e-04
6.624097852687742538e-01,2.583931890093454919e-04
6.624029866213676510e-01,2.474158471254817027e-04
6.623963029735203678e-01,2.366761370516112795e-04
6.623898345133957255e-01,2.263281369426078937e-04
6.623831633212602377e-01,2.156375991784892365e-04
6.623764572296531039e-01,2.048815264289044480e-04
6.623698533580333336e-01,1.942851838046821822e-04
6.623634619933365109e-01,1.840289549417534198e-04
6.623573700834852751e-01,1.742544383099287053e-04
6.623516443747317073e-01,1.650698605860922985e-04
6.623463342218507410e-01,1.565548760259494188e-04
6.623414740984152616e-01,1.487648138230046602e-04
6.623370858326755872e-01,1.417344293147826395e-04
6.623331805929294491e-01,1.354812094576385295e-04
6.623292102503551826e-01,1.291302010175549020e-04
6.623252818972069633e-01,1.228503535029706883e-04
6.623214789919557033e-01,1.167734509428808298e-04
6.623178650969133718e-01,1.109999392182869915e-04
6.623144871063144645e-01,1.056039726436697190e-04
6.623113780296202568e-01,1.006377755337767299e-04
6.623085593867236165e-01,9.613540340948356633e-05
6.623060432646801221e-01,9.211597862449072416e-05
6.623038340794366041e-01,8.858646641865530746e-05
6.623019300806443077e-01,8.554404960801897939e-05
6.623003246329376426e-01,8.297815320630619329e-05
6.622990073029288993e-01,8.087216414709441636e-05
6.622979647775595335e-01,7.920488584763074602e-05
6.622971816362694941e-01,7.795176255767644058e-05
6.622966409966618562e-01,7.708590419171212904e-05
6.622963250508960842e-01,7.657893859247533186e-05
6.622962155078877533e-01,7.640171486186786431e-05
6.622962939545060657e-01,7.652487847023548007e-05
6.622965421472969405e-01,7.691933627534952578e-05
6.622969422447977372e-01,7.755662730772605595e-05
6.622974769892265856e-01,7.840921316992766066e-05
6.622981298451937615e-01,7.945070013097577100e-05
6.622988851020972234e-01,8.065600344128731614e-05
6.622993564640277109e-01,9.490433404313325383e-06
6.622995890529302931e-01,-1.151030837837491161e-04
6.623009595507995950e-01,-2.786392665044268302e-04
6.623047740802262551e-01,-4.681592431761000261e-04
6.623123978321912020e-01,-6.732283402744732026e-04
6.623251549082709300e-01,-8.854868851758956882e-04
6.623442579683873621e-01,-1.098292431271213898e-03
6.623707620852071765e-01,-1.306432178785704723e-03
6.624055373581871908e-01,-1.505889042489994001e-03
6.624492559418089233e-01,-1.693649020176282716e-03
6.625023900110157404e-01,-1.867540647448068247e-03
