# x,y
6.966072905447731056e-01,7.257499724690544274e-05
6.966072784429895304e-01,7.258303753460322583e-05
6.966072662511981761e-01,7.259092925245881622e-05
6.966072539723062729e-01,7.259868472826724872e-05
6.966072416089459374e-01,7.260631544139806159e-05
6.966072291634971547e-01,7.261383208283581081e-05
6.966072166381106490e-01,7.262124460965559136e-05
6.966072040347273120e-01,7.262856229720525414e-05
6.966071913550959671e-01,7.263579378608865655e-05
6.966071786007913547e-01,7.264294712679315869e-05
6.966071657732275657e-01,7.265002982130737419e-05
6.966071528736732521e-01,7.265704886109600191e-05
6.966071399032632838e-01,7.266401076319768670e-05
6.966071268630115165e-01,7.267092160324895023e-05
6.966071137538196734e-01,7.267778704631543130e-05
6.966071005764885582e-01,7.268461237600054581e-05
6.966070873317258272e-01,7.269140252086359055e-05
6.966070740201543154e-01,7.269816207930782093e-05
6.966070606423194755e-01,7.270489534300095258e-05
6.966070471986959278e-01,7.271160631824868936e-05
6.966070336896934556e-01,7.271829874577057096e-05
6.966070201156626673e-01,7.272497611975764498e-05
6.966070064769004366e-01,7.273164170476346946e-05
6.966069927736535661e-01,7.273829855238694853e-05
6.966069790061241163e-01,7.274494951550747324e-05
6.966069651744728475e-01,7.275159726277333205e-05
6.966069512788223284e-01,7.275824429158958551e-05
6.966069373192607106e-01,7.276489293971816208e-05
6.966069232958445046e-01,7.277154539710693759e-05
6.966069092086013548e-01,7.277820371581061876e-05
6.966068950575320384e-01,7.278486981991683091e-05
6.966068808426133518e-01,7.279154551467423295e-05
6.966068665637994428e-01,7.279823249462490098e-05
6.966068522210245861e-01,7.280493235168293553e-05
6.966068378142040718e-01,7.281164658248448496e-05
6.966068233432358703e-01,7.281837659464315826e-05
6.966068088080025200e-01,7.282512371350677305e-05
6.966067942083721265e-01,7.283188918790102495e-05
6.966067795441991395e-01,7.283867419549845679e-05
6.966067648153265734e-01,7.284547984800354703e-05
6.966067500215855635e-01,7.285230719569421587e-05
6.966067351627973636e-01,7.285915723206221051e-05
6.966067202387734580e-01,7.286603089744561612e-05
6.966067052493170042e-01,7.287292908346454379e-05
6.966066901942227219e-01,7.287985263580015749e-05
6.966066750732783364e-01,7.288680235822964093e-05
6.966066598862645787e-01,7.289377901511032154e-05
6.966066446329558515e-01,7.290078333435645597e-05
6.966066293131207843e-01,7.290781601057214067e-05
6.966066139265225665e-01,7.291487770662297141e-05
6.966065984729195026e-01,7.292196905648098970e-05
6.966065829520652342e-01,7.292909066751798730e-05
6.966065673637094058e-01,7.293624312198002113e-05
6.966065517075972213e-01,7.294342697920785934e-05
6.966065359834705539e-01,7.295064277729884639e-05
6.966065201910677240e-01,7.295789103447733459e-05
6.966065043301240545e-01,7.296517225076695756e-05
6.966064884003715374e-01,7.297248690941657290e-05
6.966064724015397225e-01,7.297983547798619908e-05
6.966064563333556059e-01,7.298721840977642761e-05
6.966064401955434082e-01,7.299463614480333762e-05
6.966064239878255737e-01,7.300208911097810782e-05
6.966064077099219931e-01,7.300957772458580020e-05
6.966063913615508918e-01,7.301710239189171392e-05
6.966063749424286078e-01,7.302466350956465790e-05
6.966063584522695917e-01,7.303226146539859576e-05
6.966063418907868510e-01,7.303989663938470489e-05
6.966063252576915055e-01,7.304756940384668495e-05
6.966063085526934540e-01,7.305528012458567533e-05
6.966062917755012629e-01,7.306302916124454705e-05
6.966062749258221665e-01,7.307081686774505314e-05
6.966062580033621776e-01,7.307864359304763746e-05
6.966062410078261991e-01,7.308650968131102932e-05
6.966062239389178012e-01,7.309441547274225792e-05
6.966062067963397775e-01,7.310236130354114126e-05
6.966061895797938108e-01,7.311034750655601155e-05
6.966061722889808072e-01,7.311837441147800432e-05
6.966061549236006734e-01,7.312644234543086430e-05
6.966061374833523168e-01,7.313455163318605123e-05
6.966061199679342009e-01,7.314270259713498423e-05
6.966061023770440119e-01,7.315089555785803110e-05
6.966060847103785481e-01,7.315913083452002530e-05
6.966060669676338302e-01,7.316740874455454624e-05
6.966060491485056572e-01,7.317572960447923935e-05
6.966060312526888287e-01,7.318409372961826032e-05
6.966060132798779225e-01,7.319250143466779490e-05
6.966059952297668501e-01,7.320095303364748673e-05
6.966059771020489677e-01,7.320944884000452069e-05
6.966059588964172988e-01,7.321798916702301763e-05
6.966059406125642006e-01,7.322657432779280939e-05
6.966059222501819193e-01,7.323520463525107216e-05
6.966059038089622568e-01,7.324388040242171827e-05
6.966058852885966823e-01,7.325260194259580748e-05
6.966058666887763318e-01,7.326136956930726085e-05
6.966058480091917859e-01,7.327018359647163859e-05
6.966058292495340698e-01,7.327904433858736799e-05
6.966058104094930981e-01,7.328795211039920710e-05
6.966057914887593405e-01,7.329690722767887023e-05
6.966057724870228229e-01,7.330591000681563330e-05
6.966057534039732380e-01,7.331496076474000589e-05
6.966057342393003893e-01,7.332405981959333463e-05
6.966057149926940806e-01,7.333320749012758877e-05
6.966056956638438935e-01,7.334240409619108281e-05
6.966056762524394097e-01,7.335164995866949589e-05
6.966056567581702108e-01,7.336094539946158566e-05
6.966056371807261005e-01,7.337029074163531339e-05
6.966056175197965494e-01,7.337968630923008551e-05
6.966055977750716943e-01,7.338913242754124822e-05
6.966055779462411168e-01,7.339862942318253758e-05
6.966055580329950647e-01,7.340817762395077106e-05
6.966055380350237858e-01,7.341777735897503376e-05
6.966055179520177498e-01,7.342742895869239228e-05
6.966054977836678708e-01,7.343713275472646407e-05
6.966054775296648405e-01,7.344688908028640384e-05
6.966054571897002390e-01,7.345669826964995597e-05
6.966054367634654243e-01,7.346656065888856890e-05
6.966054162506527536e-01,7.347647658528105863e-05
6.966053956509543621e-01,7.348644638754953107e-05
6.966053749640634951e-01,7.349647040575182921e-05
6.966053541896731760e-01,7.350654898169439733e-05
6.966053333274775383e-01,7.351668245842921112e-05
6.966053123771708266e-01,7.352687118058337523e-05
6.966052913384480627e-01,7.353711549425157035e-05
6.966052702110048234e-01,7.354741574715911723e-05
6.966052489945375736e-01,7.355777228844340154e-05
6.966052276887431116e-01,7.356818546874754894e-05
6.966052062933193456e-01,7.357865564031063066e-05
6.966051848079644060e-01,7.358918315689133571e-05
6.966051632323779774e-01,7.359976837377490977e-05
6.966051415662600776e-01,7.361041164775580792e-05
6.966051198093117236e-01,7.362111333730769758e-05
6.966050979612345984e-01,7.363187380219141098e-05
6.966050760217321614e-01,7.364269340406209841e-05
