# tau1,tau2,tau3
1.162969535958203338e+01,4.648343370103291683e+00,8.466623155189856309e-01
1.162847754236904940e+01,4.645276964676117615e+00,8.457415791211646550e-01
1.162727170770107854e+01,4.642213636912771335e+00,8.448674808737531849e-01
1.162614727137490078e+01,4.639199511010667187e+00,8.440550018683641298e-01
1.162515996869104029e+01,4.636273120087947675e+00,8.433157377830556856e-01
1.162435371053783228e+01,4.633466142097837803e+00,8.426582232017391094e-01
1.162376215232243126e+01,4.630804053195955561e+00,8.420882452008946473e-01
1.162341004117079635e+01,4.628306720262856722e+00,8.416091466045191316e-01
1.162331439001283151e+01,4.625988948127442768e+00,8.412221187542912038e-01
1.162348551452785195e+01,4.623860992325063535e+00,8.409264832476655016e-01
1.162392795942588819e+01,4.621929044629798256e+00,8.407199618292570120e-01
1.162464133342055916e+01,4.620195695877709952e+00,8.405989334585955985e-01
1.162562106692870678e+01,4.618660378561765256e+00,8.405586775039883829e-01
1.234799313910445306e+01,4.891423833134423305e+00,9.024511604149352273e-01
1.144445970770902399e+01,4.543889521754022276e+00,8.236724155693302407e-01
1.220502452496071299e+01,4.832373814698982528e+00,8.888568494250357332e-01
1.133439822471357772e+01,4.497212227679168173e+00,8.126645925877700183e-01
1.139945267393669504e+01,4.521408608153699049e+00,8.181509856574744610e-01
1.217452874510995464e+01,4.814842351537159004e+00,8.847543643638313693e-01
1.131276937845677111e+01,4.483565379663979833e+00,8.096655233455001266e-01
1.138462636202534917e+01,4.511071258783637461e+00,8.161756182419057648e-01
1.216509713092039213e+01,4.807399936421282050e+00,8.837112306713033050e-01
1.130806723748580644e+01,4.478360320529608529e+00,8.093033313858473132e-01
1.210418324925687905e+01,4.782277831059237094e+00,8.785063912324125868e-01
1.126259399892033564e+01,4.459176982042314386e+00,8.053909671988277452e-01
1.135001186777412485e+01,4.493454932369844279e+00,8.136194422533987725e-01
1.142210129098034344e+01,4.520939700430774089e+00,8.205373472623046505e-01
1.147913972724455967e+01,4.543020600689637867e+00,8.263895173075544998e-01
1.152454162890755107e+01,4.560860383343811719e+00,8.313524875839278794e-01
1.156091656510312227e+01,4.575348343428447428e+00,8.355640211908886839e-01
1.159025550097606150e+01,4.587165780068756860e+00,8.391330383810461369e-01
1.161408052625481702e+01,4.596836459328274671e+00,8.421470868137502785e-01
1.163355845770405139e+01,4.604764959563238058e+00,8.446778795310183607e-01
1.164958696576874964e+01,4.611265769334288223e+00,8.467853736498665018e-01
1.166285982028809975e+01,4.616585329731306864e+00,8.485207501897823468e-01
1.167391627075411797e+01,4.620918695729361758e+00,8.499285700539187527e-01
1.168317837667428272e+01,4.624422097073649596e+00,8.510483160861931351e-01
1.169097919152820531e+01,4.627222378381696366e+00,8.519154812684281985e-01
1.169758401013298155e+01,4.629424068218080279e+00,8.525623248107241370e-01
1.170320636134454695e+01,4.631114650914132547e+00,8.530183883968671665e-01
1.170802002606354719e+01,4.632368480068673300e+00,8.533108421325857895e-01
1.171216805428080043e+01,4.633249669268049153e+00,8.534647122634714256e-01
1.171576952148309481e+01,4.633814216228285154e+00,8.535030293009248092e-01
1.171892458676694382e+01,4.634111555667179694e+00,8.534469249099011501e-01
1.172171827928083054e+01,4.634185689472906766e+00,8.533156980677688574e-01
1.172422333610459688e+01,4.634076006864117581e+00,8.531268650511600882e-01
1.172650233574761636e+01,4.633817879721302546e+00,8.528962033193853154e-01
1.172860931129610051e+01,4.633443097178698622e+00,8.526377960043346471e-01
1.173059098142772783e+01,4.632980187416597673e+00,8.523640812263254540e-01
1.173248770266397401e+01,4.632454662243513432e+00,8.520859086288671280e-01
1.173433421975824587e+01,4.631889210627861964e+00,8.518126042044245061e-01
1.173616027104673520e+01,4.631303860152347518e+00,8.515520435446882752e-01
1.173799109041083710e+01,4.630716119901765460e+00,8.513107329985206695e-01
1.173984783605330584e+01,4.630141114155444271e+00,8.510938977859860977e-01
1.246472053112355383e+01,4.905224127162709280e+00,9.132684089413751760e-01
1.155936626433542891e+01,4.556419379514005108e+00,8.335884809611894264e-01
1.159919464252214283e+01,4.571287720145076783e+00,8.365873577631312008e-01
1.163377380794502258e+01,4.583028815488547458e+00,8.390605866163418636e-01
1.238407897253233969e+01,4.868054100962052821e+00,9.035717682999045985e-01
1.149866467424077321e+01,4.526910631878889646e+00,8.257240579912454859e-01
1.227704384750976274e+01,4.823976866884437165e+00,8.928353904756188841e-01
1.213387467089952843e+01,4.768257443027818177e+00,8.796341168377160846e-01
1.130900791093406532e+01,4.448597869947813699e+00,8.063301311943226191e-01
1.140849540634789427e+01,4.486793695298380236e+00,8.148077662056771864e-01
1.148967743817160425e+01,4.517243608518468179e+00,8.219108375634567309e-01
1.155362444806515398e+01,4.541571952300774484e+00,8.279111893372278486e-01
1.160431194616262651e+01,4.561138663063575294e+00,8.330092668094756236e-01
1.236749826116625428e+01,4.853135645264777587e+00,8.999024879605261873e-01
1.149314557274007242e+01,4.517142396336218724e+00,8.238759599958243030e-01
1.155717980706126902e+01,4.543039246590882207e+00,8.301807651737477256e-01
1.161119812713288013e+01,4.563925309300253197e+00,8.354677320207739566e-01
1.165413451829346592e+01,4.580745160579713371e+00,8.399167426498848066e-01
1.168847357645598706e+01,4.594354619294559683e+00,8.436626063715780832e-01
1.171612012282057513e+01,4.605410777668277333e+00,8.468118861698777922e-01
1.173853080696808604e+01,4.614419390021695655e+00,8.494500444462319555e-01
1.175682248801633634e+01,4.621771563231593660e+00,8.516468233960294842e-01
1.177185443501697470e+01,4.627771603210904416e+00,8.534602201798543453e-01
1.178429061373843467e+01,4.632658116295862882e+00,8.549394042280560324e-01
1.179464684492992177e+01,4.636619969428584120e+00,8.561268412954909923e-01
1.180332647362144449e+01,4.639808334484458285e+00,8.570598258189212615e-01
1.181064731827977710e+01,4.642345753369039763e+00,8.577715749693394232e-01
1.181686200649728313e+01,4.644332940007750210e+00,8.582920009056955735e-01
1.182217330011740053e+01,4.645853866762508666e+00,8.586482494370459850e-01
1.182674562923045336e+01,4.646979553788838757e+00,8.588650715750476561e-01
1.255509801959536986e+01,4.924653462220031308e+00,9.215932123229862993e-01
1.164955608483800553e+01,4.575322801930321148e+00,8.417407704678990799e-01
1.169040287702955716e+01,4.590966843411185216e+00,8.447965497452984973e-01
1.172570298591428184e+01,4.603260268803369470e+00,8.472369258899622446e-01
1.175344039805447238e+01,4.612827841955694730e+00,8.491985329320853593e-01
1.177537497203466366e+01,4.620285412263628544e+00,8.507815267867198106e-01
1.179285847173415469e+01,4.626106835440116249e+00,8.520636971697763684e-01
1.180692334890727224e+01,4.630656765598841318e+00,8.531057010452686162e-01
1.181835901986240955e+01,4.634216378997578545e+00,8.539551065496208127e-01
1.182776985521234003e+01,4.637002989069629599e+00,8.546494573387936056e-01
1.183561925641977908e+01,4.639185005927638272e+00,8.552185948058350640e-01
1.184226316162000892e+01,4.640893347956952297e+00,8.556864180980169321e-01
1.184797551954676287e+01,4.642230148883030871e+00,8.560722183177534861e-01
1.185296766019773607e+01,4.643275402814464492e+00,8.563916903750771192e-01
1.185740302754696707e+01,4.644092036945301594e+00,8.566577010241142043e-01
1.186140838773900441e+01,4.644729785275149681e+00,8.568808726948170529e-01
1.186508235892204688e+01,4.645228148108409449e+00,8.570700283554452126e-01
1.186850190582307718e+01,4.645618654578028917e+00,8.572325317087389207e-01
1.187172728787052911e+01,4.645926593960876261e+00,8.573745487053570091e-01
1.187480583240303744e+01,4.646172342281950307e+00,8.575012500253423875e-01
1.187777481535819035e+01,4.646372380732133323e+00,8.576169693571942254e-01
1.188066366406007113e+01,4.646540079538393542e+00,8.577253286350187134e-01
1.188349564518362733e+01,4.646686303442465693e+00,8.578293386034480106e-01
1.188628916177763273e+01,4.646819881584628220e+00,8.579314809597842206e-01
1.188905875341295193e+01,4.646947974377360069e+00,8.580337767144367023e-01
1.189181587084727276e+01,4.647076362147870121e+00,8.581378441937637103e-01
1.189456947934936437e+01,4.647209674361311826e+00,8.582449491912682582e-01
1.189732653171079058e+01,4.647351573676585801e+00,8.583560490835723256e-01
1.190009234200299382e+01,4.647504905605027936e+00,8.584718322127999901e-01
1.190287088356241441e+01,4.647671821885078991e+00,8.585927534553057239e-01
1.190566502893525325e+01,4.647853883663121799e+00,8.587190666169919329e-01
1.190847674515132049e+01,4.648052149032301017e+00,8.588508540928718737e-01
1.191130725439359139e+01,4.648267248316253486e+00,8.589880540848157109e-01
1.191415716763151522e+01,4.648499449604706513e+00,8.591304855718128186e-01
1.191702659690433386e+01,4.648748716388102054e+00,8.592778711607700348e-01
1.191991525052201339e+01,4.649014758645825474e+00,8.594298579040553498e-01
1.264890445891922077e+01,4.927591241295755431e+00,9.227099404257057547e-01
1.174063177547450998e+01,4.576277877420873885e+00,8.423863431319222883e-01
1.250759542162237636e+01,4.870405726444287708e+00,9.088467538952209601e-01
1.235222233067167608e+01,4.809698411269275553e+00,8.943216003635916511e-01
1.151459620380508042e+01,4.483631625983202973e+00,8.192366407566266107e-01
1.160733805978361488e+01,4.519273290181450520e+00,8.269325487823585563e-01
1.240916119403611262e+01,4.826239539221984565e+00,8.965655784555566221e-01
1.155791609388228736e+01,4.497004752480770584e+00,8.214208846223878258e-01
1.164313676426102440e+01,4.530637325005325344e+00,8.291675499715407405e-01
1.171352082693660002e+01,4.557652360461409202e+00,8.356885299776900533e-01
1.176920546787903099e+01,4.579358669833673012e+00,8.412066012447416696e-01
1.181354618540004431e+01,4.596912156854790155e+00,8.458941613110944058e-01
1.184910517398496488e+01,4.611195161316249624e+00,8.498842531526439315e-01
1.187783411191824889e+01,4.622881803077270035e+00,8.532806968016140026e-01
1.190122204263415640e+01,4.632488570667264938e+00,8.561657650715702728e-01
1.192040762792979436e+01,4.640412782530673574e+00,8.586058849877119536e-01
1.193626428879635171e+01,4.646961789025203515e+00,8.606558447355506791e-01
1.194946473092171857e+01,4.652375105932960331e+00,8.623618720067178778e-01
1.196052979714399989e+01,4.656841153273338918e+00,8.637638631981547910e-01
1.196986540788693532e+01,4.660509879477503503e+00,8.648969771350307756e-01
1.197779045272069354e+01,4.663502250620911838e+00,8.657927566541494535e-01
1.198455781329498215e+01,4.665917354921419680e+00,8.664799027265396303e-01
1.199037017817816775e+01,4.667837697119188611e+00,8.669847960282718313e-01
1.199539191434782026e+01,4.669333122832514782e+00,8.673318379095555919e-01
1.199975795846861359e+01,4.670463709806750074e+00,8.675436649976924208e-01
1.200358046110839894e+01,4.671281883765735721e+00,8.676412780103168743e-01
1.200695374157733930e+01,4.671833955723872833e+00,8.676441148403658543e-01
1.200995797714720403e+01,4.672161230846090696e+00,8.675700899013720768e-01
1.201266194815489285e+01,4.672300802986310231e+00,8.674356155467144447e-01
1.201512508242086064e+01,4.672286121394051861e+00,8.672556166760256868e-01
1.201739898280687058e+01,4.672147394836718703e+00,8.670435460853176401e-01
1.201952857625724214e+01,4.671911882071811739e+00,8.668114054463365026e-01
1.202155298798511218e+01,4.671604105086625935e+00,8.665697748131329092e-01
1.202350621805484288e+01,4.671246011932461251e+00,8.663278520921835479e-01
1.202541767752870427e+01,4.670857108645083855e+00,8.660935028537923852e-01
1.202731262611027852e+01,4.670454574146805982e+00,8.658733201117887468e-01
1.202921254169065790e+01,4.670053367768950636e+00,8.656726931818939930e-01
1.203113544351655051e+01,4.669666335811518465e+00,8.654958843902704757e-01
1.203309618418300353e+01,4.669304321132211832e+00,8.653461121990062566e-01
1.276336255533827924e+01,4.948890706656898786e+00,9.287050602976903990e-01
1.185149144443312785e+01,4.594962906473996078e+00,8.476832553694346739e-01
1.261988463708038388e+01,4.890211786939563154e+00,9.142924337584978911e-01
1.246323081962616186e+01,4.828607354260759266e+00,8.994867792432024167e-01
1.234481076484297546e+01,4.780241321871391058e+00,8.874122141525579988e-01
1.153086165420045361e+01,4.462120882763459306e+00,8.139888127803658335e-01
1.164399457533236415e+01,4.505686041335803083e+00,8.234826857880994666e-01
1.246359718921297066e+01,4.820593951148317124e+00,8.950271126352186135e-01
1.162232960569054718e+01,4.494384099301060864e+00,8.207117161012174034e-01
1.171733512651240261e+01,4.532141751601888480e+00,8.295928662627530814e-01
1.252321450275128356e+01,4.842826668041773530e+00,9.006978933215129546e-01
1.239378703681749982e+01,4.793503512011237255e+00,8.896577578218307636e-01
1.157518748505224870e+01,4.474974361726407501e+00,8.171512989142561967e-01
1.241247520660611237e+01,4.799261476143123595e+00,8.911276188341842319e-01
1.158878089052190141e+01,4.480300613853362535e+00,8.187626737183820724e-01
1.169730568709958796e+01,4.524109215954483787e+00,8.292546243563581054e-01
1.179768777962781989e+01,4.560317065655651092e+00,8.381561514143712754e-01
1.185287613668753970e+01,4.587093212660704467e+00,8.453203126929347277e-01
1.190942925169897215e+01,4.610197038593699226e+00,8.515693339717997912e-01
1.195453280003358287e+01,4.628905467771661897e+00,8.568022687582524943e-01
1.199065592967029126e+01,4.644089790387862848e+00,8.611648389189582309e-01
1.201971771428454261e+01,4.656425032566378519e+00,8.647758698001888344e-01
1.204319291201548658e+01,4.666435639828417692e+00,8.677339646248939387e-01
1.206221975681984837e+01,4.674532324045340914e+00,8.701226234607172261e-01
1.207768157117607011e+01,4.681039884018372454e+00,8.720139508855461186e-01
1.209026843602170764e+01,4.686218153656034779e+00,8.734713134735290208e-01
1.210052372957643385e+01,4.690277729412105856e+00,8.745512222975240224e-01
1.210887919665107937e+01,4.693391739159991971e+00,8.753046491447832311e-01
1.211568133463448405e+01,4.695704616792075292e+00,8.757779340917475341e-01
1.212121121572447358e+01,4.697338618781755848e+00,8.760134028716894949e-01
1.212569935706085289e+01,4.698398644241796873e+00,8.760497823802443351e-01
1.212933686329191652e+01,4.698975786137247646e+00,8.759224796322725437e-01
1.213228377096253752e+01,4.699149938725828868e+00,8.756637719186344260e-01
1.213467529909467402e+01,4.698991707723253697e+00,8.753029425815651576e-01
1.213662653880823505e+01,4.698563809547687598e+00,8.748663867713791786e-01
1.213823598414935745e+01,4.697922100008602442e+00,8.743777040142722834e-01
1.213958820679982864e+01,4.697116337683217679e+00,8.738577888233801660e-01
1.214075590167944618e+01,4.696190760438715195e+00,8.733249264638879295e-01
1.214180147298704249e+01,4.695184533164302287e+00,8.727948979808305419e-01
1.214277828666432590e+01,4.694132109276147879e+00,8.722810964386844557e-01
1.214373168230716260e+01,4.693063536799396473e+00,8.717946547928707712e-01
1.214469981268192811e+01,4.692004730931372158e+00,8.713445847531716693e-01
1.214571436029424234e+01,4.690977728272276437e+00,8.709379252859915654e-01
1.214680116643629404e+01,4.690000932858286120e+00,8.705798989457619319e-01
1.214798079767477113e+01,4.689089360351982982e+00,8.702740739580964169e-01
1.214926906698004139e+01,4.688254883939818818e+00,8.700225298500049442e-01
1.215067752097704279e+01,4.687506483426122195e+00,8.698260243991583485e-01
1.215221390063020657e+01,4.686850497529731818e+00,8.696841597293692994e-01
1.215388257967077656e+01,4.686290878348983391e+00,8.695955454934980455e-01
1.215568498295770006e+01,4.685829446266732923e+00,8.695579572435202520e-01
1.288818881059122745e+01,4.967229380862883126e+00,9.335031614759863317e-01
1.269815218622238717e+01,4.892725997995975185e+00,9.160551221989501336e-01
1.255378160684147382e+01,4.834204459553840927e+00,9.018078123597254026e-01
1.171729833419144562e+01,4.506322786373333500e+00,8.261681702885186329e-01
1.254561168146411276e+01,4.825836850405753609e+00,8.982710173705232837e-01
1.170892608846761007e+01,4.499704963043907213e+00,8.235036625421116030e-01
1.254004452892760568e+01,4.821141899662603869e+00,8.964608938301081853e-01
1.170624091370025610e+01,4.496580577598008333e+00,8.224051668542712301e-01
1.253942557040752170e+01,4.819539137787293370e+00,8.960237704409869108e-01
1.170777193369514535e+01,4.496180393016137700e+00,8.225107495989071316e-01
1.181251532083062372e+01,4.538192456450159895e+00,8.325676096483639599e-01
1.262833858308247059e+01,4.854236897352384617e+00,9.051173549781655892e-01
1.178036332822598453e+01,4.525150789068330681e+00,8.306971118797381592e-01
1.187230562098349651e+01,4.562805595116078194e+00,8.399856713425025712e-01
1.196145801916831353e+01,4.594813547374196894e+00,8.480505186341987800e-01
1.200488955934733504e+01,4.617080326003139668e+00,8.542516226190967066e-01
1.205390031371261195e+01,4.637256408363310101e+00,8.598581802282682096e-01
1.209314512342290904e+01,4.653649089970348207e+00,8.645614659746557740e-01
1.212470513460632304e+01,4.666995314644700521e+00,8.684858993062526400e-01
1.215020474643587001e+01,4.677867070315596010e+00,8.717337379360140526e-01
1.217089314665441790e+01,4.686709419254244224e+00,8.743905668590079561e-01
1.218773562960157264e+01,4.693871782230034206e+00,8.765295695941548448e-01
1.220148268720916285e+01,4.699631510111203170e+00,8.782145957902363076e-01
1.221272215429705987e+01,4.704211585291750097e+00,8.795023355278070998e-01
1.222191850151810222e+01,4.707793867975898827e+00,8.804438372225741327e-01
1.222944239155793511e+01,4.710528968883632928e+00,8.810855487918946016e-01
1.223559286967981130e+01,4.712543574737923180e+00,8.814700177128743652e-01
1.224061399254612503e+01,4.713945857407518147e+00,8.816363517280395579e-01
1.224470726695966860e+01,4.714829447741003321e+00,8.816205159347952902e-01
1.224804094053113879e+01,4.715276340247855025e+00,8.814555220622318776e-01
1.225075693486667383e+01,4.715359006712402490e+00,8.811715505303808760e-01
1.225297602010604159e+01,4.715141929340294524e+00,8.807960343426698424e-01
1.225480168342041054e+01,4.714682712363606143e+00,8.803537251543459563e-01
1.225632303263519240e+01,4.714032891507017098e+00,8.798667553389292184e-01
1.225761699128699789e+01,4.713238530527713799e+00,8.793547050338628157e-01
1.225874997688151957e+01,4.712340671016377769e+00,8.788346795874732997e-01
1.225977920511246744e+01,4.711375684117991902e+00,8.783214002435826284e-01
1.226075372565917299e+01,4.710375559512986143e+00,8.778273090479132845e-01
1.226171526710128390e+01,4.709368156903533276e+00,8.773626876580679079e-01
1.226269894732229915e+01,4.708377437619468253e+00,8.769357888467457229e-01
1.226373388987425095e+01,4.707423688209866341e+00,8.765529789000566785e-01
1.226484377488622890e+01,4.706523743579198893e+00,8.762188887512737390e-01
1.299873499080653261e+01,4.989004990104774606e+00,9.402020120545747650e-01
1.280734592326640175e+01,4.913579492016072692e+00,9.223757883412831982e-01
1.266176173310952358e+01,4.854239964840558308e+00,9.077832172967718050e-01
1.254873349737806443e+01,4.807376593532014297e+00,8.958569645944129967e-01
1.246099906918492550e+01,4.770395758494876404e+00,8.861602646841101327e-01
1.239300326224112681e+01,4.741295065129247810e+00,8.783431448117899887e-01
1.234047885445961867e+01,4.718520729231878263e+00,8.721209858859438890e-01
1.230013720733426297e+01,4.700860022989920672e+00,8.672585994365549222e-01
1.226943346924281464e+01,4.687359555290797175e+00,8.635583815653613549e-01
1.224638847496976446e+01,4.677263285875318921e+00,8.608515675967964853e-01
1.222945375759085707e+01,4.669965607736820346e+00,8.589918324215816137e-01
1.221740933547171437e+01,4.664975925825395109e+00,8.578506535572382186e-01
1.220928640469450244e+01,4.661891995508218756e+00,8.573139873962543067e-01
1.220430894321826543e+01,4.660379922563979704e+00,8.572799125097912976e-01
1.219554199308662668e+01,4.656177965861756363e+00,8.560361773449841616e-01
1.220403238501828014e+01,4.662572199112542393e+00,8.590070801585094618e-01
1.220640785147781671e+01,4.664580029287740182e+00,8.606722435864005982e-01
1.221787726846603483e+01,4.673380628949440840e+00,8.637694920509532137e-01
1.221984611426438505e+01,4.675167177329523582e+00,8.649755803028641443e-01
1.222247289926276714e+01,4.677449633226951065e+00,8.661325140142265289e-01
1.223213155060535406e+01,4.685139260363804681e+00,8.684573255464755892e-01
1.223414756337678178e+01,4.686927342469610736e+00,8.692187523112918646e-01
1.223655486178748397e+01,4.689000784085278539e+00,8.699365957285063455e-01
1.223921819954856716e+01,4.691254910940883427e+00,8.706011106465828542e-01
1.224202997840124318e+01,4.693606696588618732e+00,8.712061473734635797e-01
1.224490554351644178e+01,4.695991079571373739e+00,8.717484086655900022e-01
1.224777920812963217e+01,4.698357846535707871e+00,8.722268314210605000e-01
