# x,y
6.523810588980505365e-01,1.973704588502378510e-04
6.523780272756151133e-01,1.923953545046874769e-04
6.523752757168617133e-01,1.878916125502838597e-04
6.523728053338655464e-01,1.838595794474567890e-04
6.523706137264015936e-01,1.802939418402704774e-04
6.523686955454266467e-01,1.771846559326106796e-04
6.523670430031279777e-01,1.745177854124146943e-04
6.523656463317168974e-01,1.722762524578869137e-04
6.523644941935151653e-01,1.704405067963349341e-04
6.523635740451404486e-01,1.689891180475106003e-04
6.523628724587566818e-01,1.678992967196618613e-04
6.523623754034325595e-01,1.671473492399905281e-04
6.523620684896695998e-01,1.667090723426051246e-04
6.523619371801248068e-01,1.665600920022353160e-04
6.523619669694802337e-01,1.666761519212162090e-04
6.523621435363073928e-01,1.670333563569270652e-04
6.523624528696473357e-01,1.676083718328696959e-04
6.523628813728891140e-01,1.683785920133934466e-04
6.523634159473719052e-01,1.693222697473628635e-04
6.523640440579842048e-01,1.704186200123386508e-04
6.523647537828682896e-01,1.716478972128843150e-04
6.523655338491805011e-01,1.729914500161744417e-04
6.523663736567021365e-01,1.744317566439862466e-04
6.523672632909395253e-01,1.759524432850823050e-04
6.523681935272090948e-01,1.775382880515458117e-04
6.523691558270597879e-01,1.791752126691081859e-04
6.523701423282546319e-01,1.808502638749737157e-04
6.523711458294061405e-01,1.825515862954735224e-04
6.523721597702478725e-01,1.842683883810369849e-04
6.523731782084085662e-01,1.859909028044115509e-04
6.523741957934618974e-01,1.877103425604043085e-04
6.523752077389283199e-01,1.894188538594937521e-04
6.523762097928189618e-01,1.911094667662455171e-04
6.523771982072390507e-01,1.927760444127013528e-04
6.523781697074926278e-01,1.944132314958407770e-04
6.523791214610674682e-01,1.960164026739569243e-04
6.523800510468238389e-01,1.975816113745088032e-04
6.523809564246558779e-01,1.991055394488377983e-04
6.523818359058491945e-01,2.005854480310043098e-04
6.523826881243166564e-01,2.020191298932050294e-04
6.523835120088583572e-01,2.034048635282253992e-04
6.523843067565584519e-01,2.047413691412813819e-04
6.523850718074040156e-01,2.060277666842691424e-04
6.523858068201854321e-01,2.072635360268332283e-04
6.523865116497171712e-01,2.084484793241775380e-04
6.523871863253987158e-01,2.095826856116506098e-04
6.523878310311204132e-01,2.106664976298799896e-04
6.523884460865042589e-01,2.117004808628170087e-04
6.523890319294597395e-01,2.126853947544138368e-04
6.523895891000255354e-01,2.136221660516551824e-04
6.523901182254568942e-01,2.145118642116750074e-04
6.523906200065208161e-01,2.153556788020982715e-04
6.523910952049445378e-01,2.161548988107719893e-04
6.523915446319716871e-01,2.169108937834784978e-04
6.523919691379670427e-01,2.176250966963999556e-04
6.523923696030174968e-01,2.182989884722680296e-04
6.523927469284718228e-01,2.189340840468845251e-04
6.523931020293617378e-01,2.195319198907419445e-04
6.523934358276479717e-01,2.200940428939701654e-04
6.523937492462372756e-01,2.206220005212533586e-04
6.523940432037139692e-01,2.211173321482323706e-04
6.523943186097345137e-01,2.215815614906163633e-04
6.523945763610337067e-01,2.220161900424039159e-04
6.523948173379929827e-01,2.224226914431248758e-04
6.523950424017246341e-01,2.228025066937505683e-04
6.523952523916269897e-01,2.231570401500931888e-04
6.523954481233671387e-01,2.234876562225568408e-04
6.523956303872525675e-01,2.237956767161680682e-04
6.523957999469534030e-01,2.240823787473256168e-04
6.523959575385385179e-01,2.243489931814113270e-04
6.523961038697960735e-01,2.245967035344187401e-04
6.523962396198019764e-01,2.248266452876818144e-04
6.523963654387130440e-01,2.250399055700735840e-04
6.523964819477560129e-01,2.252375231620445950e-04
6.523965897393859681e-01,2.254204887824073911e-04
6.523966893775963172e-01,2.255897456198696638e-04
6.523967813983545527e-01,2.257461900749546668e-04
6.523968663101493703e-01,2.258906726828047162e-04
6.523969445946283807e-01,2.260239991865864440e-04
6.523969991902096588e-01,1.541855387686558165e-04
6.523970114931985087e-01,2.922201160189541458e-05
6.523972663917654291e-01,-1.365833967587881670e-04
6.523989147479927198e-01,-3.304642990304140771e-04
6.524034678100570916e-01,-5.415593697746245994e-04
6.524123930831122742e-01,-7.611161952284367649e-04
6.524270416839931253e-01,-9.821351607378209225e-04
6.524486001095620713e-01,-1.199082951312213652e-03
6.524780610587053165e-01,-1.407659065391309028e-03
6.525162090189845499e-01,-1.604603002876417439e-03
6.525636171697023480e-01,-1.787532958075335743e-03
6.526206528135931606e-01,-1.954809199983545409e-03
6.526874890730548495e-01,-2.105417063916301124e-03
6.527641210077776979e-01,-2.238865766124545353e-03
6.528503846541843236e-01,-2.355100203745630338e-03
6.529459777717279145e-01,-2.454423603718072777e-03
6.530504813199253800e-01,-2.537429401149302044e-03
6.531633808922263640e-01,-2.604941108231825786e-03
6.532840875049522600e-01,-2.657959214700869599e-03
6.534119572861714076e-01,-2.697614366179074130e-03
6.535463097339456739e-01,-2.725126216781753596e-03
6.536864443185043116e-01,-2.741767461232808012e-03
6.538316552907503798e-01,-2.748832629911907022e-03
6.539812446319522854e-01,-2.747611285516343704e-03
6.541345331382287798e-01,-2.739365298235096891e-03
6.542908696800748825e-01,-2.725309901959571679e-03
6.544496387132170412e-01,-2.706598250569347552e-03
6.546102661439270332e-01,-2.684309203434612212e-03
6.547722236709199173e-01,-2.659438075134426538e-03
6.549350317383340059e-01,-2.632890087717124072e-03
6.550982612411947459e-01,-2.605476265997691554e-03
6.552615341272107763e-01,-2.577911518462788765e-03
6.554245230376667397e-01,-2.550814649166996406e-03
6.555869501263392740e-01,-2.524710050141265594e-03
6.557485851894632178e-01,-2.500030829697449941e-03
6.559087632184211758e-01,-2.404860274837605782e-03
6.560670178290087806e-01,-2.259014669745623705e-03
6.562222469359317856e-01,-2.078353069983093770e-03
6.563732050204931223e-01,-1.875650399783157507e-03
6.565186360470496307e-01,-1.661159791960326038e-03
6.566573631017924573e-01,-1.443054249710390424e-03
6.567883464761092860e-01,-1.227777570820098862e-03
6.569107184351302697e-01,-1.020326748347510915e-03
6.570238008552468090e-01,-8.244825186862203559e-04
6.571271103888408627e-01,-6.430004922835796943e-04
6.572203546721723244e-01,-4.777720778874061658e-04
6.573034222325314646e-01,-3.299619698522021638e-04
6.573763681020834415e-01,-2.001271327987108606e-04
6.574393966564250347e-01,-8.832085119503396697e-05
6.574928428271079595e-01,5.815594199085061256e-06
6.575372029385295747e-01,8.308249613243889886e-05
6.575732454954147377e-01,1.451157459799456984e-04
6.576025284812123672e-01,1.948872871710694010e-04
6.576256627435014268e-01,2.336474080682493515e-04
6.576437735824376407e-01,2.634845746394276489e-04
6.576573640339240523e-01,2.853917573321929080e-04
6.576669347230403861e-01,3.003297107806862654e-04
6.576729737807758269e-01,3.092139371945190618e-04
6.576759493088139008e-01,3.129055865975088890e-04
6.576763039447313108e-01,3.122055368107445883e-04
6.576744511469772014e-01,3.078510180663102114e-04
6.576707728766784111e-01,3.005142512967490243e-04
6.576656184029537888e-01,2.908026579247907639e-04
6.576593040011315949e-01,2.792602745055050573e-04
6.576521133499717564e-01,2.663700696856063921e-04
6.576442984655517243e-01,2.525569152520279470e-04
6.576360810365415865e-01,2.381910089137156961e-04
6.576276540487975275e-01,2.235915851161174306e-04
6.576191836070477414e-01,2.090307826520115819e-04
6.576108108783917938e-01,1.947375650140081849e-04
6.576026540967466749e-01,1.809016121059742188e-04
6.575948105796218801e-01,1.676771207647365092e-04
6.575873587189460245e-01,1.551864671174574273e-04
6.575803599163844160e-01,1.435236966084857402e-04
6.575734206451334662e-01,1.318440658384101294e-04
6.575666635707630991e-01,1.203925712762177191e-04
